"domain_1"	"domain_2"	"slot_1"	"slot_2"	"value"
"Hotels_1"	"Weather_1"	"check_in_date"	"temperature"	"n"
"Hotels_1"	"Weather_1"	"check_in_date"	"city"	"n"
"Hotels_1"	"Weather_1"	"check_in_date"	"date"	"n"
"Hotels_1"	"Weather_1"	"number_of_days"	"precipitation"	"n"
"Hotels_1"	"Weather_1"	"number_of_days"	"humidity"	"n"
"Hotels_1"	"Weather_1"	"number_of_days"	"wind"	"n"
"Hotels_1"	"Weather_1"	"number_of_days"	"temperature"	"n"
"Hotels_1"	"Weather_1"	"number_of_days"	"city"	"n"
"Hotels_1"	"Weather_1"	"number_of_days"	"date"	"n"
"Hotels_1"	"Weather_1"	"star_rating"	"precipitation"	"n"
"Hotels_1"	"Weather_1"	"star_rating"	"humidity"	"n"
"Hotels_1"	"Weather_1"	"star_rating"	"wind"	"n"
"Hotels_1"	"Weather_1"	"star_rating"	"temperature"	"n"
"Hotels_1"	"Weather_1"	"star_rating"	"city"	"n"
"Hotels_1"	"Weather_1"	"star_rating"	"date"	"n"
"Hotels_1"	"Weather_1"	"hotel_name"	"precipitation"	"n"
"Hotels_1"	"Weather_1"	"hotel_name"	"humidity"	"n"
"Hotels_1"	"Weather_1"	"hotel_name"	"wind"	"n"
"Hotels_1"	"Weather_1"	"hotel_name"	"temperature"	"n"
"Hotels_1"	"Weather_1"	"hotel_name"	"city"	"n"
"Hotels_1"	"Weather_1"	"hotel_name"	"date"	"n"
"Hotels_1"	"Weather_1"	"street_address"	"precipitation"	"n"
"Hotels_1"	"Weather_1"	"street_address"	"humidity"	"n"
"Hotels_1"	"Weather_1"	"street_address"	"wind"	"n"
"Hotels_1"	"Weather_1"	"street_address"	"temperature"	"n"
"Hotels_1"	"Weather_1"	"street_address"	"city"	"n"
"Hotels_1"	"Weather_1"	"street_address"	"date"	"n"
"Hotels_1"	"Weather_1"	"phone_number"	"precipitation"	"n"
"Hotels_1"	"Weather_1"	"phone_number"	"humidity"	"n"
"Hotels_1"	"Weather_1"	"phone_number"	"wind"	"n"
"Hotels_1"	"Weather_1"	"phone_number"	"temperature"	"n"
"Hotels_1"	"Weather_1"	"phone_number"	"city"	"n"
"Hotels_1"	"Weather_1"	"phone_number"	"date"	"n"
"Hotels_1"	"Weather_1"	"price_per_night"	"precipitation"	"n"
"Hotels_1"	"Weather_1"	"price_per_night"	"humidity"	"n"
"Hotels_1"	"Weather_1"	"price_per_night"	"wind"	"n"
"Hotels_1"	"Weather_1"	"price_per_night"	"temperature"	"n"
"Hotels_1"	"Weather_1"	"price_per_night"	"city"	"n"
"Hotels_1"	"Weather_1"	"price_per_night"	"date"	"n"
"Hotels_1"	"Weather_1"	"has_wifi"	"precipitation"	"n"
"Hotels_1"	"Weather_1"	"has_wifi"	"humidity"	"n"
"Hotels_1"	"Weather_1"	"has_wifi"	"wind"	"n"
"Hotels_1"	"Weather_1"	"has_wifi"	"temperature"	"n"
"Hotels_1"	"Weather_1"	"has_wifi"	"city"	"n"
"Hotels_1"	"Weather_1"	"has_wifi"	"date"	"n"
"Buses_1"	"Flights_2"	"from_location"	"passengers"	"n"
"Buses_1"	"Flights_2"	"from_location"	"seating_class"	"n"
"Buses_1"	"Flights_2"	"from_location"	"origin"	"y"
"Buses_1"	"Flights_2"	"from_location"	"destination"	"n"
"Buses_1"	"Flights_2"	"from_location"	"origin_airport"	"n"
"Buses_1"	"Flights_2"	"from_location"	"destination_airport"	"n"
"Buses_1"	"Flights_2"	"from_location"	"departure_date"	"n"
"Buses_1"	"Flights_2"	"from_location"	"return_date"	"n"
"Buses_1"	"Flights_2"	"from_location"	"number_stops"	"n"
"Buses_1"	"Flights_2"	"from_location"	"outbound_departure_time"	"n"
"Buses_1"	"Flights_2"	"from_location"	"outbound_arrival_time"	"n"
"Buses_1"	"Flights_2"	"from_location"	"inbound_arrival_time"	"n"
"Buses_1"	"Flights_2"	"from_location"	"inbound_departure_time"	"n"
"Buses_1"	"Flights_2"	"from_location"	"fare"	"n"
"Buses_1"	"Flights_2"	"from_location"	"is_redeye"	"n"
"Buses_1"	"Flights_2"	"from_location"	"airlines"	"n"
"Buses_1"	"Flights_2"	"to_location"	"passengers"	"n"
"Buses_1"	"Flights_2"	"to_location"	"seating_class"	"n"
"Buses_1"	"Flights_2"	"to_location"	"origin"	"n"
"Buses_1"	"Flights_2"	"to_location"	"destination"	"y"
"Buses_1"	"Flights_2"	"to_location"	"origin_airport"	"n"
"Buses_1"	"Flights_2"	"to_location"	"destination_airport"	"n"
"Buses_1"	"Flights_2"	"to_location"	"departure_date"	"n"
"Buses_1"	"Flights_2"	"to_location"	"return_date"	"n"
"Buses_1"	"Flights_2"	"to_location"	"number_stops"	"n"
"Buses_1"	"Flights_2"	"to_location"	"outbound_departure_time"	"n"
"Buses_1"	"Flights_2"	"to_location"	"outbound_arrival_time"	"n"
"Buses_1"	"Flights_2"	"to_location"	"inbound_arrival_time"	"n"
"Buses_1"	"Flights_2"	"to_location"	"inbound_departure_time"	"n"
"Buses_1"	"Flights_2"	"to_location"	"fare"	"n"
"Buses_1"	"Flights_2"	"to_location"	"is_redeye"	"n"
"Buses_1"	"Flights_2"	"to_location"	"airlines"	"n"
"Buses_1"	"Flights_2"	"from_station"	"passengers"	"n"
"Buses_1"	"Flights_2"	"from_station"	"seating_class"	"n"
"Buses_1"	"Flights_2"	"from_station"	"origin"	"n"
"Buses_1"	"Flights_2"	"from_station"	"destination"	"n"
"Buses_1"	"Flights_2"	"from_station"	"origin_airport"	"n"
"Buses_1"	"Flights_2"	"from_station"	"destination_airport"	"n"
"Buses_1"	"Flights_2"	"from_station"	"departure_date"	"n"
"Buses_1"	"Flights_2"	"from_station"	"return_date"	"n"
"Buses_1"	"Flights_2"	"from_station"	"number_stops"	"n"
"Buses_1"	"Flights_2"	"from_station"	"outbound_departure_time"	"n"
"Buses_1"	"Flights_2"	"from_station"	"outbound_arrival_time"	"n"
"Buses_1"	"Flights_2"	"from_station"	"inbound_arrival_time"	"n"
"Buses_1"	"Flights_2"	"from_station"	"inbound_departure_time"	"n"
"Buses_1"	"Flights_2"	"from_station"	"fare"	"n"
"Buses_1"	"Flights_2"	"from_station"	"is_redeye"	"n"
"Buses_1"	"Flights_2"	"from_station"	"airlines"	"n"
"Buses_1"	"Flights_2"	"to_station"	"passengers"	"n"
"Buses_1"	"Flights_2"	"to_station"	"seating_class"	"n"
"Buses_1"	"Flights_2"	"to_station"	"origin"	"n"
"Buses_1"	"Flights_2"	"to_station"	"destination"	"n"
"Buses_1"	"Flights_2"	"to_station"	"origin_airport"	"n"
"Buses_1"	"Flights_2"	"to_station"	"destination_airport"	"n"
"Buses_1"	"Flights_2"	"to_station"	"departure_date"	"n"
"Buses_1"	"Flights_2"	"to_station"	"return_date"	"n"
"Buses_1"	"Flights_2"	"to_station"	"number_stops"	"n"
"Buses_1"	"Flights_2"	"to_station"	"outbound_departure_time"	"n"
"Buses_1"	"Flights_2"	"to_station"	"outbound_arrival_time"	"n"
"Buses_1"	"Flights_2"	"to_station"	"inbound_arrival_time"	"n"
"Buses_1"	"Flights_2"	"to_station"	"inbound_departure_time"	"n"
"Buses_1"	"Flights_2"	"to_station"	"fare"	"n"
"Buses_1"	"Flights_2"	"to_station"	"is_redeye"	"n"
"Buses_1"	"Flights_2"	"to_station"	"airlines"	"n"
"Buses_1"	"Flights_2"	"leaving_date"	"passengers"	"n"
"Buses_1"	"Flights_2"	"leaving_date"	"seating_class"	"n"
"Buses_1"	"Flights_2"	"leaving_date"	"origin"	"n"
"Buses_1"	"Flights_2"	"leaving_date"	"destination"	"n"
"Buses_1"	"Flights_2"	"leaving_date"	"origin_airport"	"n"
"Buses_1"	"Flights_2"	"leaving_date"	"destination_airport"	"n"
"Buses_1"	"Flights_2"	"leaving_date"	"departure_date"	"y"
"Buses_1"	"Flights_2"	"leaving_date"	"return_date"	"n"
"Buses_1"	"Flights_2"	"leaving_date"	"number_stops"	"n"
"Buses_1"	"Flights_2"	"leaving_date"	"outbound_departure_time"	"n"
"Buses_1"	"Flights_2"	"leaving_date"	"outbound_arrival_time"	"n"
"Buses_1"	"Flights_2"	"leaving_date"	"inbound_arrival_time"	"n"
"Buses_1"	"Flights_2"	"leaving_date"	"inbound_departure_time"	"n"
"Buses_1"	"Flights_2"	"leaving_date"	"fare"	"n"
"Buses_1"	"Flights_2"	"leaving_date"	"is_redeye"	"n"
"Buses_1"	"Flights_2"	"leaving_date"	"airlines"	"n"
"Buses_1"	"Flights_2"	"leaving_time"	"passengers"	"n"
"Buses_1"	"Flights_2"	"leaving_time"	"seating_class"	"n"
"Buses_1"	"Flights_2"	"leaving_time"	"origin"	"n"
"Buses_1"	"Flights_2"	"leaving_time"	"destination"	"n"
"Buses_1"	"Flights_2"	"leaving_time"	"origin_airport"	"n"
"Buses_1"	"Flights_2"	"leaving_time"	"destination_airport"	"n"
"Buses_1"	"Flights_2"	"leaving_time"	"departure_date"	"n"
"Buses_1"	"Flights_2"	"leaving_time"	"return_date"	"n"
"Buses_1"	"Flights_2"	"leaving_time"	"number_stops"	"n"
"Buses_1"	"Flights_2"	"leaving_time"	"outbound_departure_time"	"n"
"Buses_1"	"Flights_2"	"leaving_time"	"outbound_arrival_time"	"n"
"Buses_1"	"Flights_2"	"leaving_time"	"inbound_arrival_time"	"n"
"Buses_1"	"Flights_2"	"leaving_time"	"inbound_departure_time"	"y"
"Buses_1"	"Flights_2"	"leaving_time"	"fare"	"n"
"Buses_1"	"Flights_2"	"leaving_time"	"is_redeye"	"n"
"Buses_1"	"Flights_2"	"leaving_time"	"airlines"	"n"
"Buses_1"	"Flights_2"	"fare"	"passengers"	"n"
"Buses_1"	"Flights_2"	"fare"	"seating_class"	"n"
"Buses_1"	"Flights_2"	"fare"	"origin"	"n"
"Buses_1"	"Flights_2"	"fare"	"destination"	"n"
"Buses_1"	"Flights_2"	"fare"	"origin_airport"	"n"
"Buses_1"	"Flights_2"	"fare"	"destination_airport"	"n"
"Buses_1"	"Flights_2"	"fare"	"departure_date"	"n"
"Buses_1"	"Flights_2"	"fare"	"return_date"	"n"
"Buses_1"	"Flights_2"	"fare"	"number_stops"	"n"
"Buses_1"	"Flights_2"	"fare"	"outbound_departure_time"	"n"
"Buses_1"	"Flights_2"	"fare"	"outbound_arrival_time"	"n"
"Buses_1"	"Flights_2"	"fare"	"inbound_arrival_time"	"n"
"Buses_1"	"Flights_2"	"fare"	"inbound_departure_time"	"n"
"Buses_1"	"Flights_2"	"fare"	"fare"	"n"
"Buses_1"	"Flights_2"	"fare"	"is_redeye"	"n"
"Buses_1"	"Flights_2"	"fare"	"airlines"	"n"
"Buses_1"	"Flights_2"	"travelers"	"passengers"	"y"
"Buses_1"	"Flights_2"	"travelers"	"seating_class"	"n"
"Buses_1"	"Flights_2"	"travelers"	"origin"	"n"
"Buses_1"	"Flights_2"	"travelers"	"destination"	"n"
"Buses_1"	"Flights_2"	"travelers"	"origin_airport"	"n"
"Buses_1"	"Flights_2"	"travelers"	"destination_airport"	"n"
"Buses_1"	"Flights_2"	"travelers"	"departure_date"	"n"
"Buses_1"	"Flights_2"	"travelers"	"return_date"	"n"
"Buses_1"	"Flights_2"	"travelers"	"number_stops"	"n"
"Buses_1"	"Flights_2"	"travelers"	"outbound_departure_time"	"n"
"Buses_1"	"Flights_2"	"travelers"	"outbound_arrival_time"	"n"
"Buses_1"	"Flights_2"	"travelers"	"inbound_arrival_time"	"n"
"Buses_1"	"Flights_2"	"travelers"	"inbound_departure_time"	"n"
"Buses_1"	"Flights_2"	"travelers"	"fare"	"n"
"Buses_1"	"Flights_2"	"travelers"	"is_redeye"	"n"
"Buses_1"	"Flights_2"	"travelers"	"airlines"	"n"
"Buses_1"	"Flights_2"	"transfers"	"passengers"	"n"
"Buses_1"	"Flights_2"	"transfers"	"seating_class"	"n"
"Buses_1"	"Flights_2"	"transfers"	"origin"	"n"
"Buses_1"	"Flights_2"	"transfers"	"destination"	"n"
"Buses_1"	"Flights_2"	"transfers"	"origin_airport"	"n"
"Buses_1"	"Flights_2"	"transfers"	"destination_airport"	"n"
"Buses_1"	"Flights_2"	"transfers"	"departure_date"	"n"
"Buses_1"	"Flights_2"	"transfers"	"return_date"	"n"
"Buses_1"	"Flights_2"	"transfers"	"number_stops"	"y"
"Buses_1"	"Flights_2"	"transfers"	"outbound_departure_time"	"n"
"Buses_1"	"Flights_2"	"transfers"	"outbound_arrival_time"	"n"
"Buses_1"	"Flights_2"	"transfers"	"inbound_arrival_time"	"n"
"Buses_1"	"Flights_2"	"transfers"	"inbound_departure_time"	"n"
"Buses_1"	"Flights_2"	"transfers"	"fare"	"n"
"Buses_1"	"Flights_2"	"transfers"	"is_redeye"	"n"
"Buses_1"	"Flights_2"	"transfers"	"airlines"	"n"
"RentalCars_2"	"Travel_1"	"car_type"	"location"	"n"
"RentalCars_2"	"Travel_1"	"car_type"	"attraction_name"	"n"
"RentalCars_2"	"Travel_1"	"car_type"	"category"	"n"
"RentalCars_2"	"Travel_1"	"car_type"	"phone_number"	"n"
"RentalCars_2"	"Travel_1"	"car_type"	"free_entry"	"n"
"RentalCars_2"	"Travel_1"	"car_type"	"good_for_kids"	"n"
"RentalCars_2"	"Travel_1"	"car_name"	"location"	"n"
"RentalCars_2"	"Travel_1"	"car_name"	"attraction_name"	"n"
"RentalCars_2"	"Travel_1"	"car_name"	"category"	"n"
"RentalCars_2"	"Travel_1"	"car_name"	"phone_number"	"n"
"RentalCars_2"	"Travel_1"	"car_name"	"free_entry"	"n"
"RentalCars_2"	"Travel_1"	"car_name"	"good_for_kids"	"n"
"RentalCars_2"	"Travel_1"	"pickup_location"	"location"	"n"
"RentalCars_2"	"Travel_1"	"pickup_location"	"attraction_name"	"n"
"RentalCars_2"	"Travel_1"	"pickup_location"	"category"	"n"
"RentalCars_2"	"Travel_1"	"pickup_location"	"phone_number"	"n"
"RentalCars_2"	"Travel_1"	"pickup_location"	"free_entry"	"n"
"RentalCars_2"	"Travel_1"	"pickup_location"	"good_for_kids"	"n"
"RentalCars_2"	"Travel_1"	"pickup_date"	"location"	"n"
"RentalCars_2"	"Travel_1"	"pickup_date"	"attraction_name"	"n"
"RentalCars_2"	"Travel_1"	"pickup_date"	"category"	"n"
"RentalCars_2"	"Travel_1"	"pickup_date"	"phone_number"	"n"
"RentalCars_2"	"Travel_1"	"pickup_date"	"free_entry"	"n"
"RentalCars_2"	"Travel_1"	"pickup_date"	"good_for_kids"	"n"
"RentalCars_2"	"Travel_1"	"pickup_time"	"location"	"n"
"RentalCars_2"	"Travel_1"	"pickup_time"	"attraction_name"	"n"
"RentalCars_2"	"Travel_1"	"pickup_time"	"category"	"n"
"RentalCars_2"	"Travel_1"	"pickup_time"	"phone_number"	"n"
"RentalCars_2"	"Travel_1"	"pickup_time"	"free_entry"	"n"
"RentalCars_2"	"Travel_1"	"pickup_time"	"good_for_kids"	"n"
"RentalCars_2"	"Travel_1"	"pickup_city"	"location"	"y"
"RentalCars_2"	"Travel_1"	"pickup_city"	"attraction_name"	"n"
"RentalCars_2"	"Travel_1"	"pickup_city"	"category"	"n"
"RentalCars_2"	"Travel_1"	"pickup_city"	"phone_number"	"n"
"RentalCars_2"	"Travel_1"	"pickup_city"	"free_entry"	"n"
"RentalCars_2"	"Travel_1"	"pickup_city"	"good_for_kids"	"n"
"RentalCars_2"	"Travel_1"	"dropoff_date"	"location"	"n"
"RentalCars_2"	"Travel_1"	"dropoff_date"	"attraction_name"	"n"
"RentalCars_2"	"Travel_1"	"dropoff_date"	"category"	"n"
"RentalCars_2"	"Travel_1"	"dropoff_date"	"phone_number"	"n"
"RentalCars_2"	"Travel_1"	"dropoff_date"	"free_entry"	"n"
"RentalCars_2"	"Travel_1"	"dropoff_date"	"good_for_kids"	"n"
"RentalCars_2"	"Travel_1"	"total_price"	"location"	"n"
"RentalCars_2"	"Travel_1"	"total_price"	"attraction_name"	"n"
"RentalCars_2"	"Travel_1"	"total_price"	"category"	"n"
"RentalCars_2"	"Travel_1"	"total_price"	"phone_number"	"n"
"RentalCars_2"	"Travel_1"	"total_price"	"free_entry"	"n"
"RentalCars_2"	"Travel_1"	"total_price"	"good_for_kids"	"n"
"Movies_1"	"Music_2"	"price"	"song_name"	"n"
"Movies_1"	"Music_2"	"price"	"artist"	"n"
"Movies_1"	"Music_2"	"price"	"album"	"n"
"Movies_1"	"Music_2"	"price"	"genre"	"n"
"Movies_1"	"Music_2"	"price"	"playback_device"	"n"
"Movies_1"	"Music_2"	"number_of_tickets"	"song_name"	"n"
"Movies_1"	"Music_2"	"number_of_tickets"	"artist"	"n"
"Movies_1"	"Music_2"	"number_of_tickets"	"album"	"n"
"Movies_1"	"Music_2"	"number_of_tickets"	"genre"	"n"
"Movies_1"	"Music_2"	"number_of_tickets"	"playback_device"	"n"
"Movies_1"	"Music_2"	"show_type"	"song_name"	"n"
"Movies_1"	"Music_2"	"show_type"	"artist"	"n"
"Movies_1"	"Music_2"	"show_type"	"album"	"n"
"Movies_1"	"Music_2"	"show_type"	"genre"	"n"
"Movies_1"	"Music_2"	"show_type"	"playback_device"	"n"
"Movies_1"	"Music_2"	"theater_name"	"song_name"	"n"
"Movies_1"	"Music_2"	"theater_name"	"artist"	"n"
"Movies_1"	"Music_2"	"theater_name"	"album"	"n"
"Movies_1"	"Music_2"	"theater_name"	"genre"	"n"
"Movies_1"	"Music_2"	"theater_name"	"playback_device"	"n"
"Movies_1"	"Music_2"	"show_time"	"song_name"	"n"
"Movies_1"	"Music_2"	"show_time"	"artist"	"n"
"Movies_1"	"Music_2"	"show_time"	"album"	"n"
"Movies_1"	"Music_2"	"show_time"	"genre"	"n"
"Movies_1"	"Music_2"	"show_time"	"playback_device"	"n"
"Movies_1"	"Music_2"	"show_date"	"song_name"	"n"
"Movies_1"	"Music_2"	"show_date"	"artist"	"n"
"Movies_1"	"Music_2"	"show_date"	"album"	"n"
"Movies_1"	"Music_2"	"show_date"	"genre"	"n"
"Movies_1"	"Music_2"	"show_date"	"playback_device"	"n"
"Movies_1"	"Music_2"	"genre"	"song_name"	"n"
"Movies_1"	"Music_2"	"genre"	"artist"	"n"
"Movies_1"	"Music_2"	"genre"	"album"	"n"
"Movies_1"	"Music_2"	"genre"	"genre"	"n"
"Movies_1"	"Music_2"	"genre"	"playback_device"	"n"
"Movies_1"	"Music_2"	"street_address"	"song_name"	"n"
"Movies_1"	"Music_2"	"street_address"	"artist"	"n"
"Movies_1"	"Music_2"	"street_address"	"album"	"n"
"Movies_1"	"Music_2"	"street_address"	"genre"	"n"
"Movies_1"	"Music_2"	"street_address"	"playback_device"	"n"
"Movies_1"	"Music_2"	"location"	"song_name"	"n"
"Movies_1"	"Music_2"	"location"	"artist"	"n"
"Movies_1"	"Music_2"	"location"	"album"	"n"
"Movies_1"	"Music_2"	"location"	"genre"	"n"
"Movies_1"	"Music_2"	"location"	"playback_device"	"n"
"Movies_1"	"Music_2"	"movie_name"	"song_name"	"n"
"Movies_1"	"Music_2"	"movie_name"	"artist"	"n"
"Movies_1"	"Music_2"	"movie_name"	"album"	"n"
"Movies_1"	"Music_2"	"movie_name"	"genre"	"n"
"Movies_1"	"Music_2"	"movie_name"	"playback_device"	"n"
"Hotels_1"	"Travel_1"	"destination"	"location"	"y"
"Hotels_1"	"Travel_1"	"destination"	"attraction_name"	"n"
"Hotels_1"	"Travel_1"	"destination"	"category"	"n"
"Hotels_1"	"Travel_1"	"destination"	"phone_number"	"n"
"Hotels_1"	"Travel_1"	"destination"	"free_entry"	"n"
"Hotels_1"	"Travel_1"	"destination"	"good_for_kids"	"n"
"Hotels_1"	"Travel_1"	"number_of_rooms"	"location"	"n"
"Hotels_1"	"Travel_1"	"number_of_rooms"	"attraction_name"	"n"
"Hotels_1"	"Travel_1"	"number_of_rooms"	"category"	"n"
"Hotels_1"	"Travel_1"	"number_of_rooms"	"phone_number"	"n"
"Hotels_1"	"Travel_1"	"number_of_rooms"	"free_entry"	"n"
"Hotels_1"	"Travel_1"	"number_of_rooms"	"good_for_kids"	"n"
"Hotels_1"	"Travel_1"	"check_in_date"	"location"	"n"
"Hotels_1"	"Travel_1"	"check_in_date"	"attraction_name"	"n"
"Hotels_1"	"Travel_1"	"check_in_date"	"category"	"n"
"Hotels_1"	"Travel_1"	"check_in_date"	"phone_number"	"n"
"Hotels_1"	"Travel_1"	"check_in_date"	"free_entry"	"n"
"Hotels_1"	"Travel_1"	"check_in_date"	"good_for_kids"	"n"
"Hotels_1"	"Travel_1"	"number_of_days"	"location"	"n"
"Hotels_1"	"Travel_1"	"number_of_days"	"attraction_name"	"n"
"Hotels_1"	"Travel_1"	"number_of_days"	"category"	"n"
"Hotels_1"	"Travel_1"	"number_of_days"	"phone_number"	"n"
"Hotels_1"	"Travel_1"	"number_of_days"	"free_entry"	"n"
"Hotels_1"	"Travel_1"	"number_of_days"	"good_for_kids"	"n"
"Hotels_1"	"Travel_1"	"star_rating"	"location"	"n"
"Hotels_1"	"Travel_1"	"star_rating"	"attraction_name"	"n"
"Hotels_1"	"Travel_1"	"star_rating"	"category"	"n"
"Hotels_1"	"Travel_1"	"star_rating"	"phone_number"	"n"
"Hotels_1"	"Travel_1"	"star_rating"	"free_entry"	"n"
"Hotels_1"	"Travel_1"	"star_rating"	"good_for_kids"	"n"
"Hotels_1"	"Travel_1"	"hotel_name"	"location"	"n"
"Hotels_1"	"Travel_1"	"hotel_name"	"attraction_name"	"n"
"Hotels_1"	"Travel_1"	"hotel_name"	"category"	"n"
"Hotels_1"	"Travel_1"	"hotel_name"	"phone_number"	"n"
"Hotels_1"	"Travel_1"	"hotel_name"	"free_entry"	"n"
"Hotels_1"	"Travel_1"	"hotel_name"	"good_for_kids"	"n"
"Hotels_1"	"Travel_1"	"street_address"	"location"	"n"
"Hotels_1"	"Travel_1"	"street_address"	"attraction_name"	"n"
"Hotels_1"	"Travel_1"	"street_address"	"category"	"n"
"Hotels_1"	"Travel_1"	"street_address"	"phone_number"	"n"
"Hotels_1"	"Travel_1"	"street_address"	"free_entry"	"n"
"Hotels_1"	"Travel_1"	"street_address"	"good_for_kids"	"n"
"Hotels_1"	"Travel_1"	"phone_number"	"location"	"n"
"Hotels_1"	"Travel_1"	"phone_number"	"attraction_name"	"n"
"Hotels_1"	"Travel_1"	"phone_number"	"category"	"n"
"Hotels_1"	"Travel_1"	"phone_number"	"phone_number"	"n"
"Hotels_1"	"Travel_1"	"phone_number"	"free_entry"	"n"
"Hotels_1"	"Travel_1"	"phone_number"	"good_for_kids"	"n"
"Hotels_1"	"Travel_1"	"price_per_night"	"location"	"n"
"Hotels_1"	"Travel_1"	"price_per_night"	"attraction_name"	"n"
"Hotels_1"	"Travel_1"	"price_per_night"	"category"	"n"
"Hotels_1"	"Travel_1"	"price_per_night"	"phone_number"	"n"
"Hotels_1"	"Travel_1"	"price_per_night"	"free_entry"	"n"
"Hotels_1"	"Travel_1"	"price_per_night"	"good_for_kids"	"n"
"Hotels_1"	"Travel_1"	"has_wifi"	"location"	"n"
"Hotels_1"	"Travel_1"	"has_wifi"	"attraction_name"	"n"
"Hotels_1"	"Travel_1"	"has_wifi"	"category"	"n"
"Hotels_1"	"Travel_1"	"has_wifi"	"phone_number"	"n"
"Hotels_1"	"Travel_1"	"has_wifi"	"free_entry"	"n"
"Hotels_1"	"Travel_1"	"has_wifi"	"good_for_kids"	"n"
"Buses_1"	"Travel_1"	"from_location"	"location"	"n"
"Buses_1"	"Travel_1"	"from_location"	"attraction_name"	"n"
"Buses_1"	"Travel_1"	"from_location"	"category"	"n"
"Buses_1"	"Travel_1"	"from_location"	"phone_number"	"n"
"Buses_1"	"Travel_1"	"from_location"	"free_entry"	"n"
"Buses_1"	"Travel_1"	"from_location"	"good_for_kids"	"n"
"Buses_1"	"Travel_1"	"to_location"	"location"	"y"
"Buses_1"	"Travel_1"	"to_location"	"attraction_name"	"n"
"Buses_1"	"Travel_1"	"to_location"	"category"	"n"
"Buses_1"	"Travel_1"	"to_location"	"phone_number"	"n"
"Buses_1"	"Travel_1"	"to_location"	"free_entry"	"n"
"Buses_1"	"Travel_1"	"to_location"	"good_for_kids"	"n"
"Buses_1"	"Travel_1"	"from_station"	"location"	"n"
"Buses_1"	"Travel_1"	"from_station"	"attraction_name"	"n"
"Buses_1"	"Travel_1"	"from_station"	"category"	"n"
"Buses_1"	"Travel_1"	"from_station"	"phone_number"	"n"
"Buses_1"	"Travel_1"	"from_station"	"free_entry"	"n"
"Buses_1"	"Travel_1"	"from_station"	"good_for_kids"	"n"
"Buses_1"	"Travel_1"	"to_station"	"location"	"n"
"Buses_1"	"Travel_1"	"to_station"	"attraction_name"	"n"
"Buses_1"	"Travel_1"	"to_station"	"category"	"n"
"Buses_1"	"Travel_1"	"to_station"	"phone_number"	"n"
"Buses_1"	"Travel_1"	"to_station"	"free_entry"	"n"
"Buses_1"	"Travel_1"	"to_station"	"good_for_kids"	"n"
"Buses_1"	"Travel_1"	"leaving_date"	"location"	"n"
"Buses_1"	"Travel_1"	"leaving_date"	"attraction_name"	"n"
"Buses_1"	"Travel_1"	"leaving_date"	"category"	"n"
"Buses_1"	"Travel_1"	"leaving_date"	"phone_number"	"n"
"Buses_1"	"Travel_1"	"leaving_date"	"free_entry"	"n"
"Buses_1"	"Travel_1"	"leaving_date"	"good_for_kids"	"n"
"Buses_1"	"Travel_1"	"leaving_time"	"location"	"n"
"Buses_1"	"Travel_1"	"leaving_time"	"attraction_name"	"n"
"Buses_1"	"Travel_1"	"leaving_time"	"category"	"n"
"Buses_1"	"Travel_1"	"leaving_time"	"phone_number"	"n"
"Buses_1"	"Travel_1"	"leaving_time"	"free_entry"	"n"
"Buses_1"	"Travel_1"	"leaving_time"	"good_for_kids"	"n"
"Buses_1"	"Travel_1"	"fare"	"location"	"n"
"Buses_1"	"Travel_1"	"fare"	"attraction_name"	"n"
"Buses_1"	"Travel_1"	"fare"	"category"	"n"
"Buses_1"	"Travel_1"	"fare"	"phone_number"	"n"
"Buses_1"	"Travel_1"	"fare"	"free_entry"	"n"
"Buses_1"	"Travel_1"	"fare"	"good_for_kids"	"n"
"Buses_1"	"Travel_1"	"travelers"	"location"	"n"
"Buses_1"	"Travel_1"	"travelers"	"attraction_name"	"n"
"Buses_1"	"Travel_1"	"travelers"	"category"	"n"
"Buses_1"	"Travel_1"	"travelers"	"phone_number"	"n"
"Buses_1"	"Travel_1"	"travelers"	"free_entry"	"n"
"Buses_1"	"Travel_1"	"travelers"	"good_for_kids"	"n"
"Buses_1"	"Travel_1"	"transfers"	"location"	"n"
"Buses_1"	"Travel_1"	"transfers"	"attraction_name"	"n"
"Buses_1"	"Travel_1"	"transfers"	"category"	"n"
"Buses_1"	"Travel_1"	"transfers"	"phone_number"	"n"
"Buses_1"	"Travel_1"	"transfers"	"free_entry"	"n"
"Buses_1"	"Travel_1"	"transfers"	"good_for_kids"	"n"
"Events_1"	"RentalCars_2"	"category"	"car_type"	"n"
"Events_1"	"RentalCars_2"	"category"	"car_name"	"n"
"Events_1"	"RentalCars_2"	"category"	"pickup_location"	"n"
"Events_1"	"RentalCars_2"	"category"	"pickup_date"	"n"
"Events_1"	"RentalCars_2"	"category"	"pickup_time"	"n"
"Events_1"	"RentalCars_2"	"category"	"pickup_city"	"n"
"Events_1"	"RentalCars_2"	"category"	"dropoff_date"	"n"
"Events_1"	"RentalCars_2"	"category"	"total_price"	"n"
"Events_1"	"RentalCars_2"	"subcategory"	"car_type"	"n"
"Events_1"	"RentalCars_2"	"subcategory"	"car_name"	"n"
"Events_1"	"RentalCars_2"	"subcategory"	"pickup_location"	"n"
"Events_1"	"RentalCars_2"	"subcategory"	"pickup_date"	"n"
